,YEAR_,AGENCY,CAUSE,C_METHOD,OBJECTIVE,DECADES
6909,2016.0,2.0,9.0,1.0,1.0,44.83302354291979
6910,2016.0,2.0,9.0,1.0,1.0,44.83302354291979
6911,2016.0,2.0,2.0,1.0,1.0,44.83302354291979
6912,2016.0,2.0,2.0,1.0,1.0,44.83302354291979
6913,2016.0,2.0,9.0,1.0,1.0,44.83302354291979
6914,2016.0,2.0,9.0,1.0,1.0,44.83302354291979
6915,2016.0,2.0,4.0,1.0,1.0,44.83302354291979
6916,2016.0,2.0,9.0,1.0,1.0,44.83302354291979
6917,2016.0,2.0,14.0,1.0,1.0,44.83302354291979
6918,2016.0,2.0,14.0,1.0,1.0,44.83302354291979
6919,2016.0,2.0,14.0,1.0,1.0,44.83302354291979
6920,2016.0,2.0,14.0,1.0,1.0,44.83302354291979
6921,2016.0,2.0,2.0,1.0,1.0,44.83302354291979
6922,2016.0,2.0,14.0,1.0,1.0,44.83302354291979
6923,2016.0,2.0,2.0,1.0,1.0,44.83302354291979
6924,2016.0,2.0,14.0,1.0,1.0,44.83302354291979
6925,2016.0,2.0,7.0,1.0,1.0,44.83302354291979
6926,2016.0,2.0,7.0,1.0,1.0,44.83302354291979
6927,2016.0,2.0,14.0,1.0,1.0,44.83302354291979
6928,2016.0,2.0,7.0,1.0,1.0,44.83302354291979
6929,2016.0,2.0,14.0,3.0,1.0,44.83302354291979
6930,2016.0,2.0,14.0,1.0,1.0,44.83302354291979
6931,2016.0,2.0,14.0,3.0,1.0,44.83302354291979
6932,2016.0,2.0,7.0,3.0,1.0,44.83302354291979
6933,2016.0,2.0,14.0,1.0,1.0,44.83302354291979
6934,2016.0,2.0,2.0,1.0,1.0,44.83302354291979
6935,2016.0,2.0,14.0,1.0,1.0,44.83302354291979
6936,2016.0,2.0,14.0,1.0,1.0,44.83302354291979
6937,2016.0,2.0,2.0,1.0,1.0,44.83302354291979
6938,2016.0,2.0,11.0,1.0,1.0,44.83302354291979
6939,2016.0,2.0,14.0,2.0,1.0,44.83302354291979
6940,2016.0,2.0,9.0,1.0,1.0,44.83302354291979
6941,2016.0,2.0,14.0,1.0,1.0,44.83302354291979
6942,2016.0,2.0,11.0,1.0,1.0,44.83302354291979
6943,2016.0,2.0,2.0,1.0,1.0,44.83302354291979
6944,2016.0,2.0,10.0,1.0,1.0,44.83302354291979
6945,2016.0,2.0,10.0,1.0,1.0,44.83302354291979
6946,2016.0,3.0,14.0,1.0,1.0,44.83302354291979
6947,2016.0,3.0,14.0,1.0,1.0,44.83302354291979
6948,2016.0,3.0,14.0,1.0,1.0,44.83302354291979
6949,2016.0,3.0,2.0,1.0,1.0,44.83302354291979
6950,2016.0,3.0,14.0,1.0,1.0,44.83302354291979
6951,2016.0,3.0,10.0,1.0,1.0,44.83302354291979
6952,2016.0,3.0,14.0,4.0,1.0,44.83302354291979
6953,2016.0,5.0,16.0,1.0,1.0,44.83302354291979
6954,2016.0,2.0,10.0,1.0,1.0,44.83302354291979
6955,2016.0,2.0,10.0,1.0,1.0,44.83302354291979
6956,2016.0,2.0,2.0,2.0,1.0,44.83302354291979
6957,2016.0,2.0,7.0,1.0,1.0,44.83302354291979
6958,2016.0,2.0,8.0,5.0,1.0,44.83302354291979
6959,2016.0,2.0,11.0,1.0,1.0,44.83302354291979
6960,2016.0,2.0,14.0,1.0,1.0,44.83302354291979
6961,2016.0,2.0,3.0,1.0,1.0,44.83302354291979
6962,2016.0,2.0,9.0,1.0,1.0,44.83302354291979
6963,2016.0,2.0,14.0,2.0,1.0,44.83302354291979
6964,2016.0,2.0,14.0,2.0,1.0,44.83302354291979
6965,2016.0,2.0,7.0,1.0,1.0,44.83302354291979
6966,2016.0,2.0,10.0,1.0,1.0,44.83302354291979
6967,2016.0,2.0,7.0,2.0,1.0,44.83302354291979
6968,2016.0,2.0,7.0,1.0,1.0,44.83302354291979
6969,2016.0,2.0,10.0,1.0,1.0,44.83302354291979
6970,2016.0,2.0,1.0,1.0,1.0,44.83302354291979
6971,2016.0,2.0,10.0,1.0,1.0,44.83302354291979
6972,2016.0,2.0,9.0,1.0,1.0,44.83302354291979
6973,2016.0,2.0,9.0,1.0,1.0,44.83302354291979
6974,2016.0,2.0,5.0,2.0,1.0,44.83302354291979
6975,2016.0,2.0,9.0,2.0,1.0,44.83302354291979
6976,2016.0,2.0,14.0,1.0,1.0,44.83302354291979
6977,2016.0,2.0,10.0,1.0,1.0,44.83302354291979
6978,2016.0,2.0,2.0,1.0,1.0,44.83302354291979
6979,2016.0,2.0,10.0,1.0,1.0,44.83302354291979
6980,2016.0,2.0,10.0,1.0,1.0,44.83302354291979
6981,2016.0,2.0,2.0,1.0,1.0,44.83302354291979
6982,2016.0,2.0,10.0,1.0,1.0,44.83302354291979
6983,2016.0,2.0,4.0,1.0,1.0,44.83302354291979
6984,2016.0,2.0,10.0,6.0,1.0,44.83302354291979
6985,2016.0,3.0,11.0,1.0,1.0,44.83302354291979
6986,2016.0,3.0,14.0,7.0,1.0,44.83302354291979
6987,2016.0,3.0,14.0,1.0,1.0,44.83302354291979
6988,2016.0,3.0,5.0,1.0,1.0,44.83302354291979
6989,2016.0,3.0,14.0,7.0,1.0,44.83302354291979
6990,2016.0,3.0,14.0,1.0,1.0,44.83302354291979
6991,2016.0,3.0,4.0,7.0,1.0,44.83302354291979
6992,2016.0,3.0,14.0,1.0,1.0,44.83302354291979
6993,2016.0,3.0,14.0,1.0,1.0,44.83302354291979
6994,2016.0,3.0,3.0,1.0,1.0,44.83302354291979
6995,2016.0,3.0,14.0,1.0,1.0,44.83302354291979
6996,2016.0,3.0,14.0,1.0,1.0,44.83302354291979
6997,2016.0,3.0,14.0,1.0,1.0,44.83302354291979
6998,2016.0,3.0,14.0,1.0,1.0,44.83302354291979
6999,2016.0,3.0,14.0,7.0,1.0,44.83302354291979
7000,2016.0,3.0,14.0,7.0,1.0,44.83302354291979
7001,2016.0,3.0,14.0,7.0,1.0,44.83302354291979
7002,2016.0,3.0,14.0,7.0,1.0,44.83302354291979
7003,2016.0,3.0,3.0,7.0,1.0,44.83302354291979
7004,2016.0,3.0,2.0,7.0,1.0,44.83302354291979
7005,2016.0,3.0,10.0,7.0,1.0,44.83302354291979
7006,2016.0,3.0,14.0,7.0,1.0,44.83302354291979
7007,2016.0,2.0,14.0,1.0,1.0,44.83302354291979
7008,2016.0,2.0,9.0,8.0,1.0,44.83302354291979
7009,2016.0,2.0,9.0,1.0,1.0,44.83302354291979
7010,2016.0,2.0,14.0,1.0,1.0,44.83302354291979
7011,2016.0,2.0,5.0,1.0,1.0,44.83302354291979
7012,2016.0,2.0,5.0,8.0,1.0,44.83302354291979
7013,2016.0,2.0,5.0,1.0,1.0,44.83302354291979
7014,2016.0,2.0,6.0,1.0,1.0,44.83302354291979
7015,2016.0,2.0,8.0,1.0,1.0,44.83302354291979
7016,2016.0,2.0,2.0,1.0,1.0,44.83302354291979
7017,2016.0,2.0,9.0,1.0,1.0,44.83302354291979
7018,2016.0,2.0,14.0,1.0,1.0,44.83302354291979
7019,2016.0,2.0,14.0,1.0,1.0,44.83302354291979
7020,2016.0,2.0,7.0,1.0,1.0,44.83302354291979
7021,2016.0,2.0,14.0,1.0,1.0,44.83302354291979
7022,2016.0,2.0,7.0,1.0,1.0,44.83302354291979
7023,2016.0,2.0,14.0,1.0,1.0,44.83302354291979
7024,2016.0,2.0,7.0,1.0,1.0,44.83302354291979
7025,2016.0,2.0,2.0,1.0,1.0,44.83302354291979
7026,2016.0,2.0,14.0,1.0,1.0,44.83302354291979
7027,2016.0,2.0,14.0,1.0,1.0,44.83302354291979
7028,2016.0,2.0,2.0,1.0,1.0,44.83302354291979
7029,2016.0,2.0,7.0,1.0,1.0,44.83302354291979
7030,2016.0,2.0,9.0,1.0,1.0,44.83302354291979
7031,2016.0,2.0,14.0,1.0,1.0,44.83302354291979
7032,2016.0,2.0,9.0,1.0,1.0,44.83302354291979
7033,2016.0,2.0,10.0,1.0,1.0,44.83302354291979
7034,2016.0,2.0,14.0,1.0,1.0,44.83302354291979
7035,2016.0,2.0,7.0,1.0,1.0,44.83302354291979
7036,2016.0,2.0,10.0,1.0,1.0,44.83302354291979
7037,2016.0,2.0,18.0,1.0,1.0,44.83302354291979
7038,2016.0,2.0,16.0,4.0,1.0,44.83302354291979
7039,2016.0,2.0,10.0,6.0,1.0,44.83302354291979
7040,2016.0,2.0,2.0,6.0,1.0,44.83302354291979
7041,2016.0,2.0,10.0,6.0,1.0,44.83302354291979
7042,2016.0,2.0,10.0,1.0,1.0,44.83302354291979
7043,2016.0,2.0,6.0,1.0,1.0,44.83302354291979
7044,2016.0,2.0,14.0,3.0,1.0,44.83302354291979
7045,2016.0,3.0,10.0,1.0,1.0,44.83302354291979
7046,2016.0,1.0,9.0,1.0,1.0,44.83302354291979
7047,2016.0,1.0,9.0,2.0,1.0,44.83302354291979
7048,2016.0,1.0,14.0,1.0,1.0,44.83302354291979
7049,2016.0,1.0,14.0,1.0,1.0,44.83302354291979
7050,2016.0,1.0,14.0,2.0,1.0,44.83302354291979
7051,2016.0,1.0,4.0,1.0,1.0,44.83302354291979
7052,2016.0,1.0,14.0,1.0,1.0,44.83302354291979
7053,2016.0,1.0,1.0,1.0,1.0,44.83302354291979
7054,2016.0,1.0,9.0,1.0,1.0,44.83302354291979
7055,2016.0,3.0,11.0,1.0,1.0,44.83302354291979
7056,2016.0,3.0,15.0,1.0,1.0,44.83302354291979
7057,2016.0,3.0,14.0,1.0,1.0,44.83302354291979
7058,2016.0,1.0,9.0,1.0,1.0,44.83302354291979
7059,2016.0,1.0,14.0,2.0,1.0,44.83302354291979
7060,2016.0,1.0,9.0,1.0,1.0,44.83302354291979
7061,2016.0,2.0,14.0,1.0,1.0,44.83302354291979
7062,2016.0,7.0,14.0,1.0,1.0,44.83302354291979
7063,2016.0,2.0,14.0,2.0,1.0,44.83302354291979
7064,2016.0,2.0,14.0,1.0,1.0,44.83302354291979
7065,2016.0,2.0,14.0,1.0,1.0,44.83302354291979
7066,2016.0,2.0,7.0,1.0,1.0,44.83302354291979
7067,2016.0,2.0,14.0,2.0,1.0,44.83302354291979
7068,2016.0,2.0,9.0,1.0,1.0,44.83302354291979
7069,2016.0,2.0,2.0,1.0,1.0,44.83302354291979
7070,2016.0,2.0,14.0,1.0,1.0,44.83302354291979
7071,2016.0,2.0,5.0,1.0,1.0,44.83302354291979
7072,2016.0,2.0,10.0,1.0,1.0,44.83302354291979
7073,2016.0,11.0,9.0,4.0,1.0,44.83302354291979
7074,2016.0,11.0,9.0,4.0,1.0,44.83302354291979
7075,2016.0,11.0,1.0,4.0,1.0,44.83302354291979
7076,2016.0,11.0,9.0,3.0,1.0,44.83302354291979
7077,2016.0,11.0,9.0,6.0,1.0,44.83302354291979
7078,2016.0,11.0,9.0,4.0,1.0,44.83302354291979
7079,2016.0,11.0,9.0,4.0,1.0,44.83302354291979
7080,2016.0,11.0,9.0,4.0,1.0,44.83302354291979
7081,2016.0,11.0,10.0,4.0,1.0,44.83302354291979
7082,2016.0,11.0,9.0,4.0,1.0,44.83302354291979
7083,2016.0,11.0,9.0,3.0,1.0,44.83302354291979
7084,2016.0,11.0,1.0,4.0,1.0,44.83302354291979
7085,2016.0,11.0,9.0,3.0,1.0,44.83302354291979
7086,2016.0,11.0,9.0,6.0,1.0,44.83302354291979
7087,2016.0,11.0,9.0,4.0,1.0,44.83302354291979
7088,2016.0,11.0,9.0,4.0,1.0,44.83302354291979
7089,2016.0,11.0,2.0,4.0,1.0,44.83302354291979
7090,2016.0,11.0,1.0,6.0,1.0,44.83302354291979
7091,2016.0,11.0,4.0,4.0,1.0,44.83302354291979
7092,2016.0,11.0,9.0,4.0,1.0,44.83302354291979
7093,2016.0,11.0,9.0,3.0,1.0,44.83302354291979
7094,2016.0,11.0,9.0,4.0,1.0,44.83302354291979
7095,2016.0,11.0,9.0,4.0,1.0,44.83302354291979
7096,2016.0,11.0,1.0,3.0,1.0,44.83302354291979
7097,2016.0,11.0,1.0,3.0,1.0,44.83302354291979
7098,2016.0,11.0,9.0,8.0,1.0,44.83302354291979
7099,2016.0,11.0,1.0,3.0,1.0,44.83302354291979
7100,2016.0,11.0,2.0,4.0,1.0,44.83302354291979
7101,2016.0,11.0,9.0,6.0,1.0,44.83302354291979
7102,2016.0,11.0,1.0,4.0,1.0,44.83302354291979
7103,2016.0,11.0,5.0,4.0,1.0,44.83302354291979
7104,2016.0,11.0,4.0,6.0,1.0,44.83302354291979
7105,2016.0,11.0,9.0,4.0,1.0,44.83302354291979
7106,2016.0,11.0,2.0,6.0,1.0,44.83302354291979
7107,2016.0,11.0,2.0,6.0,1.0,44.83302354291979
7108,2016.0,11.0,9.0,6.0,1.0,44.83302354291979
7109,2016.0,11.0,2.0,6.0,1.0,44.83302354291979
7110,2016.0,11.0,2.0,6.0,1.0,44.83302354291979
7111,2016.0,11.0,9.0,6.0,1.0,44.83302354291979
7112,2016.0,11.0,2.0,4.0,1.0,44.83302354291979
7113,2016.0,11.0,9.0,6.0,1.0,44.83302354291979
7114,2016.0,11.0,2.0,6.0,1.0,44.83302354291979
7115,2016.0,11.0,9.0,6.0,1.0,44.83302354291979
7116,2016.0,11.0,5.0,8.0,1.0,44.83302354291979
7117,2016.0,11.0,9.0,6.0,1.0,44.83302354291979
7118,2016.0,11.0,9.0,8.0,1.0,44.83302354291979
7119,2016.0,11.0,4.0,8.0,1.0,44.83302354291979
7120,2016.0,11.0,7.0,4.0,1.0,44.83302354291979
7121,2016.0,11.0,7.0,4.0,1.0,44.83302354291979
7122,2016.0,11.0,4.0,8.0,1.0,44.83302354291979
7123,2016.0,11.0,1.0,4.0,1.0,44.83302354291979
7124,2016.0,11.0,1.0,4.0,1.0,44.83302354291979
7125,2016.0,11.0,9.0,4.0,1.0,44.83302354291979
7126,2016.0,11.0,7.0,3.0,1.0,44.83302354291979
7127,2016.0,11.0,1.0,3.0,1.0,44.83302354291979
7128,2016.0,11.0,1.0,3.0,1.0,44.83302354291979
7129,2016.0,11.0,1.0,4.0,1.0,44.83302354291979
7130,2016.0,2.0,14.0,2.0,1.0,44.83302354291979
7131,2016.0,2.0,9.0,2.0,1.0,44.83302354291979
7132,2016.0,2.0,14.0,2.0,1.0,44.83302354291979
7133,2016.0,2.0,2.0,2.0,1.0,44.83302354291979
7134,2016.0,2.0,14.0,1.0,1.0,44.83302354291979
7135,2016.0,2.0,14.0,1.0,1.0,44.83302354291979
7136,2016.0,2.0,10.0,1.0,1.0,44.83302354291979
7137,2016.0,2.0,14.0,1.0,1.0,44.83302354291979
7138,2016.0,2.0,2.0,1.0,1.0,44.83302354291979
7139,2016.0,2.0,2.0,1.0,1.0,44.83302354291979
7140,2016.0,2.0,14.0,1.0,1.0,44.83302354291979
7141,2016.0,2.0,10.0,1.0,1.0,44.83302354291979
7142,2016.0,2.0,2.0,1.0,1.0,44.83302354291979
7143,2016.0,2.0,2.0,1.0,1.0,44.83302354291979
7144,2016.0,2.0,9.0,1.0,1.0,44.83302354291979
7145,2016.0,9.0,1.0,8.0,1.0,44.83302354291979
7146,2016.0,9.0,1.0,8.0,1.0,44.83302354291979
7147,2016.0,9.0,1.0,8.0,1.0,44.83302354291979
7148,2016.0,9.0,1.0,8.0,1.0,44.83302354291979
7149,2016.0,9.0,14.0,8.0,1.0,44.83302354291979
7150,2016.0,9.0,14.0,8.0,1.0,44.83302354291979
7151,2016.0,9.0,14.0,8.0,1.0,44.83302354291979
7152,2016.0,9.0,14.0,8.0,1.0,44.83302354291979
7153,2016.0,9.0,14.0,8.0,1.0,44.83302354291979
7154,2016.0,9.0,14.0,8.0,1.0,44.83302354291979
7155,2016.0,9.0,14.0,8.0,1.0,44.83302354291979
7156,2016.0,9.0,14.0,8.0,1.0,44.83302354291979
7157,2016.0,9.0,14.0,8.0,1.0,44.83302354291979
7158,2016.0,9.0,14.0,8.0,1.0,44.83302354291979
7159,2016.0,9.0,14.0,8.0,1.0,44.83302354291979
7160,2016.0,9.0,14.0,8.0,1.0,44.83302354291979
7161,2016.0,9.0,14.0,8.0,1.0,44.83302354291979
7162,2016.0,9.0,14.0,8.0,1.0,44.83302354291979
7163,2016.0,9.0,14.0,8.0,1.0,44.83302354291979
7164,2016.0,9.0,14.0,8.0,1.0,44.83302354291979
7165,2016.0,9.0,14.0,8.0,1.0,44.83302354291979
7166,2016.0,9.0,14.0,8.0,1.0,44.83302354291979
7167,2016.0,9.0,1.0,8.0,1.0,44.83302354291979
7168,2016.0,9.0,14.0,8.0,1.0,44.83302354291979
7169,2016.0,3.0,14.0,1.0,1.0,44.83302354291979
7170,2016.0,3.0,14.0,1.0,1.0,44.83302354291979
7171,2016.0,3.0,14.0,1.0,1.0,44.83302354291979
7172,2016.0,3.0,14.0,1.0,1.0,44.83302354291979
7173,2016.0,11.0,1.0,1.0,1.0,44.83302354291979
7174,2016.0,11.0,7.0,1.0,1.0,44.83302354291979
7175,2015.0,11.0,8.0,3.0,1.0,44.83302354291979
7176,2017.0,3.0,14.0,1.0,1.0,44.83302354291979
7177,2017.0,3.0,14.0,1.0,1.0,44.83302354291979
7178,2017.0,3.0,14.0,6.0,1.0,44.83302354291979
7179,2017.0,3.0,14.0,1.0,1.0,44.83302354291979
7180,2017.0,3.0,14.0,6.0,1.0,44.83302354291979
7181,2017.0,3.0,14.0,1.0,1.0,44.83302354291979
7182,2017.0,3.0,14.0,6.0,1.0,44.83302354291979
7183,2017.0,3.0,14.0,6.0,1.0,44.83302354291979
7184,2017.0,3.0,2.0,1.0,1.0,44.83302354291979
7185,2017.0,3.0,14.0,1.0,1.0,44.83302354291979
7186,2017.0,3.0,14.0,6.0,1.0,44.83302354291979
7187,2017.0,3.0,9.0,1.0,1.0,44.83302354291979
7188,2017.0,3.0,14.0,1.0,1.0,44.83302354291979
7189,2017.0,3.0,9.0,6.0,1.0,44.83302354291979
7190,2017.0,3.0,14.0,1.0,1.0,44.83302354291979
7191,2017.0,3.0,14.0,1.0,1.0,44.83302354291979
7192,2017.0,3.0,9.0,6.0,1.0,44.83302354291979
7193,2017.0,2.0,2.0,1.0,1.0,44.83302354291979
7194,2017.0,2.0,7.0,1.0,1.0,44.83302354291979
7195,2017.0,2.0,7.0,1.0,1.0,44.83302354291979
7196,2017.0,2.0,10.0,1.0,1.0,44.83302354291979
7197,2017.0,2.0,9.0,6.0,1.0,44.83302354291979
7198,2017.0,2.0,10.0,1.0,1.0,44.83302354291979
7199,2017.0,2.0,14.0,1.0,1.0,44.83302354291979
7200,2017.0,2.0,10.0,1.0,1.0,44.83302354291979
7201,2017.0,2.0,11.0,1.0,1.0,44.83302354291979
7202,2017.0,2.0,14.0,1.0,1.0,44.83302354291979
7203,2017.0,2.0,14.0,1.0,1.0,44.83302354291979
7204,2017.0,2.0,14.0,1.0,1.0,44.83302354291979
7205,2017.0,2.0,2.0,1.0,1.0,44.83302354291979
7206,2017.0,2.0,2.0,1.0,1.0,44.83302354291979
7207,2017.0,2.0,14.0,1.0,1.0,44.83302354291979
7208,2017.0,2.0,2.0,1.0,1.0,44.83302354291979
7209,2017.0,2.0,14.0,1.0,1.0,44.83302354291979
7210,2017.0,2.0,11.0,1.0,1.0,44.83302354291979
7211,2017.0,2.0,14.0,1.0,1.0,44.83302354291979
7212,2017.0,2.0,14.0,1.0,1.0,44.83302354291979
7213,2017.0,2.0,14.0,1.0,1.0,44.83302354291979
7214,2017.0,2.0,11.0,1.0,1.0,44.83302354291979
7215,2017.0,2.0,2.0,6.0,1.0,44.83302354291979
7216,2017.0,2.0,10.0,6.0,1.0,44.83302354291979
7217,2017.0,2.0,14.0,1.0,1.0,44.83302354291979
7218,2017.0,2.0,11.0,1.0,1.0,44.83302354291979
7219,2017.0,2.0,10.0,1.0,1.0,44.83302354291979
7220,2017.0,2.0,10.0,1.0,1.0,44.83302354291979
7221,2017.0,2.0,11.0,7.0,1.0,44.83302354291979
7222,2017.0,2.0,14.0,1.0,1.0,44.83302354291979
7223,2017.0,2.0,2.0,7.0,1.0,44.83302354291979
7224,2017.0,2.0,10.0,6.0,1.0,44.83302354291979
7225,2017.0,2.0,10.0,2.0,1.0,44.83302354291979
7226,2017.0,2.0,10.0,1.0,1.0,44.83302354291979
7227,2017.0,2.0,9.0,6.0,1.0,44.83302354291979
7228,2017.0,2.0,14.0,1.0,1.0,44.83302354291979
7229,2017.0,2.0,1.0,7.0,1.0,44.83302354291979
7230,2017.0,2.0,10.0,7.0,1.0,44.83302354291979
7231,2017.0,2.0,10.0,7.0,1.0,44.83302354291979
7232,2017.0,2.0,2.0,6.0,1.0,44.83302354291979
7233,2017.0,2.0,14.0,6.0,1.0,44.83302354291979
7234,2017.0,2.0,2.0,1.0,1.0,44.83302354291979
7235,2017.0,2.0,14.0,6.0,1.0,44.83302354291979
7236,2017.0,2.0,14.0,1.0,1.0,44.83302354291979
7237,2017.0,2.0,10.0,1.0,1.0,44.83302354291979
7238,2017.0,2.0,9.0,6.0,1.0,44.83302354291979
7239,2017.0,2.0,11.0,1.0,1.0,44.83302354291979
7240,2017.0,2.0,10.0,1.0,1.0,44.83302354291979
7241,2017.0,2.0,5.0,1.0,1.0,44.83302354291979
7242,2017.0,2.0,9.0,1.0,1.0,44.83302354291979
7243,2017.0,2.0,5.0,1.0,1.0,44.83302354291979
7244,2017.0,2.0,5.0,1.0,1.0,44.83302354291979
7245,2017.0,2.0,5.0,1.0,1.0,44.83302354291979
7246,2017.0,2.0,7.0,1.0,1.0,44.83302354291979
7247,2017.0,2.0,5.0,1.0,1.0,44.83302354291979
7248,2017.0,2.0,14.0,1.0,1.0,44.83302354291979
7249,2017.0,2.0,5.0,1.0,1.0,44.83302354291979
7250,2017.0,2.0,9.0,1.0,1.0,44.83302354291979
7251,2017.0,2.0,5.0,1.0,1.0,44.83302354291979
7252,2017.0,2.0,7.0,1.0,1.0,44.83302354291979
7253,2017.0,2.0,14.0,1.0,1.0,44.83302354291979
7254,2017.0,2.0,14.0,1.0,1.0,44.83302354291979
7255,2017.0,2.0,7.0,1.0,1.0,44.83302354291979
7256,2017.0,2.0,9.0,1.0,1.0,44.83302354291979
7257,2017.0,2.0,2.0,1.0,1.0,44.83302354291979
7258,2017.0,2.0,2.0,1.0,1.0,44.83302354291979
7259,2017.0,2.0,9.0,1.0,1.0,44.83302354291979
7260,2017.0,2.0,14.0,1.0,1.0,44.83302354291979
7261,2017.0,2.0,2.0,1.0,1.0,44.83302354291979
7262,2017.0,2.0,2.0,1.0,1.0,44.83302354291979
7263,2017.0,2.0,2.0,1.0,1.0,44.83302354291979
7264,2017.0,2.0,14.0,1.0,1.0,44.83302354291979
7265,2017.0,2.0,14.0,1.0,1.0,44.83302354291979
7266,2017.0,2.0,2.0,1.0,1.0,44.83302354291979
7267,2017.0,2.0,14.0,1.0,1.0,44.83302354291979
7268,2017.0,2.0,14.0,1.0,1.0,44.83302354291979
7269,2017.0,2.0,14.0,1.0,1.0,44.83302354291979
7270,2017.0,2.0,5.0,1.0,1.0,44.83302354291979
7271,2017.0,2.0,10.0,1.0,1.0,44.83302354291979
7272,2017.0,2.0,5.0,1.0,1.0,44.83302354291979
7273,2017.0,2.0,7.0,1.0,1.0,44.83302354291979
7274,2017.0,2.0,9.0,1.0,1.0,44.83302354291979
7275,2017.0,2.0,7.0,1.0,1.0,44.83302354291979
7276,2017.0,2.0,10.0,1.0,1.0,44.83302354291979
7277,2017.0,2.0,1.0,1.0,1.0,44.83302354291979
7278,2017.0,2.0,14.0,2.0,1.0,44.83302354291979
7279,2017.0,2.0,14.0,1.0,1.0,44.83302354291979
7280,2017.0,2.0,14.0,2.0,1.0,44.83302354291979
7281,2017.0,2.0,14.0,2.0,1.0,44.83302354291979
7282,2017.0,3.0,2.0,1.0,1.0,44.83302354291979
7283,2017.0,3.0,7.0,1.0,1.0,44.83302354291979
7284,2017.0,3.0,11.0,1.0,1.0,44.83302354291979
7285,2017.0,3.0,9.0,1.0,1.0,44.83302354291979
7286,2018.0,3.0,11.0,1.0,1.0,44.83302354291979
7287,2017.0,3.0,10.0,1.0,1.0,44.83302354291979
7288,2017.0,3.0,11.0,1.0,1.0,44.83302354291979
7289,2017.0,3.0,10.0,1.0,1.0,44.83302354291979
7290,2018.0,3.0,11.0,1.0,1.0,44.83302354291979
7291,2017.0,3.0,11.0,1.0,1.0,44.83302354291979
7292,2017.0,3.0,11.0,1.0,1.0,44.83302354291979
7293,2017.0,3.0,11.0,1.0,1.0,44.83302354291979
7294,2017.0,3.0,11.0,1.0,1.0,44.83302354291979
7295,2017.0,3.0,9.0,1.0,1.0,44.83302354291979
7296,2017.0,3.0,2.0,1.0,1.0,44.83302354291979
7297,2017.0,2.0,14.0,1.0,1.0,44.83302354291979
7298,2017.0,2.0,14.0,1.0,1.0,44.83302354291979
7299,2017.0,2.0,10.0,2.0,1.0,44.83302354291979
7300,2017.0,2.0,2.0,1.0,1.0,44.83302354291979
7301,2017.0,2.0,14.0,1.0,1.0,44.83302354291979
7302,2017.0,2.0,9.0,2.0,1.0,44.83302354291979
7303,2017.0,2.0,11.0,7.0,1.0,44.83302354291979
7304,2017.0,2.0,14.0,6.0,1.0,44.83302354291979
7305,2017.0,2.0,14.0,1.0,1.0,44.83302354291979
7306,2017.0,2.0,14.0,1.0,1.0,44.83302354291979
7307,2017.0,3.0,14.0,1.0,1.0,44.83302354291979
7308,2017.0,3.0,14.0,1.0,1.0,44.83302354291979
7309,2017.0,3.0,14.0,1.0,1.0,44.83302354291979
7310,2017.0,3.0,14.0,1.0,1.0,44.83302354291979
7311,2017.0,3.0,14.0,1.0,1.0,44.83302354291979
7312,2017.0,3.0,9.0,1.0,1.0,44.83302354291979
7313,2017.0,3.0,2.0,1.0,1.0,44.83302354291979
7314,2017.0,3.0,14.0,1.0,1.0,44.83302354291979
7315,2017.0,3.0,14.0,1.0,1.0,44.83302354291979
7316,2017.0,3.0,14.0,1.0,1.0,44.83302354291979
7317,2017.0,3.0,14.0,1.0,1.0,44.83302354291979
7318,2017.0,3.0,14.0,1.0,1.0,44.83302354291979
7319,2017.0,3.0,8.0,1.0,1.0,44.83302354291979
7320,2017.0,3.0,14.0,1.0,1.0,44.83302354291979
7321,2017.0,3.0,14.0,4.0,1.0,44.83302354291979
7322,2017.0,3.0,14.0,1.0,1.0,44.83302354291979
7323,2017.0,3.0,9.0,7.0,1.0,44.83302354291979
7324,2017.0,3.0,5.0,7.0,1.0,44.83302354291979
7325,2017.0,3.0,14.0,1.0,1.0,44.83302354291979
7326,2017.0,3.0,14.0,1.0,1.0,44.83302354291979
7327,2017.0,3.0,14.0,1.0,1.0,44.83302354291979
7328,2017.0,3.0,14.0,1.0,1.0,44.83302354291979
7329,2017.0,3.0,14.0,1.0,1.0,44.83302354291979
7330,2017.0,3.0,14.0,1.0,1.0,44.83302354291979
7331,2017.0,3.0,14.0,1.0,1.0,44.83302354291979
7332,2017.0,3.0,14.0,1.0,1.0,44.83302354291979
7333,2017.0,3.0,14.0,1.0,1.0,44.83302354291979
7334,2017.0,3.0,14.0,1.0,1.0,44.83302354291979
7335,2017.0,2.0,14.0,1.0,1.0,44.83302354291979
7336,2017.0,2.0,14.0,8.0,1.0,44.83302354291979
7337,2017.0,2.0,11.0,1.0,1.0,44.83302354291979
7338,2017.0,2.0,7.0,1.0,1.0,44.83302354291979
7339,2017.0,2.0,3.0,1.0,1.0,44.83302354291979
7340,2017.0,2.0,2.0,1.0,1.0,44.83302354291979
7341,2017.0,2.0,10.0,1.0,1.0,44.83302354291979
7342,2017.0,2.0,14.0,1.0,1.0,44.83302354291979
7343,2017.0,2.0,14.0,1.0,1.0,44.83302354291979
7344,2017.0,2.0,14.0,1.0,1.0,44.83302354291979
